contact_info,parsing_check,parsed,contact_id,name,email,first_name,last_name
"{""contact_id"": 4020, ""name"": ""Lodovico Conley"", ""email"": ""lodovico.conley@yahoo.com""}",True,"{'contact_id': 4020, 'name': 'Lodovico Conley', 'email': 'lodovico.conley@yahoo.com'}",4020,Lodovico Conley,lodovico.conley@yahoo.com,Lodovico,Conley
"{""contact_id"": 6028, ""name"": ""Jean Berthelot"", ""email"": ""jean.berthelot@oscuro.it""}",True,"{'contact_id': 6028, 'name': 'Jean Berthelot', 'email': 'jean.berthelot@oscuro.it'}",6028,Jean Berthelot,jean.berthelot@oscuro.it,Jean,Berthelot
"{""contact_id"": 2790, ""name"": ""Tadeusz Medina"", ""email"": ""tadeusz.medina@jackson-clark.net""}",True,"{'contact_id': 2790, 'name': 'Tadeusz Medina', 'email': 'tadeusz.medina@jackson-clark.net'}",2790,Tadeusz Medina,tadeusz.medina@jackson-clark.net,Tadeusz,Medina
"{""contact_id"": 4033, ""name"": ""Ruby Carriera"", ""email"": ""ruby.carriera@hotmail.it""}",True,"{'contact_id': 4033, 'name': 'Ruby Carriera', 'email': 'ruby.carriera@hotmail.it'}",4033,Ruby Carriera,ruby.carriera@hotmail.it,Ruby,Carriera
"{""contact_id"": 1261, ""name"": ""Theres Antonioni"", ""email"": ""theres.antonioni@hotmail.com""}",True,"{'contact_id': 1261, 'name': 'Theres Antonioni', 'email': 'theres.antonioni@hotmail.com'}",1261,Theres Antonioni,theres.antonioni@hotmail.com,Theres,Antonioni
"{""contact_id"": 1979, ""name"": ""Gloria Morton"", ""email"": ""gloria.morton@outlook.com""}",True,"{'contact_id': 1979, 'name': 'Gloria Morton', 'email': 'gloria.morton@outlook.com'}",1979,Gloria Morton,gloria.morton@outlook.com,Gloria,Morton
"{""contact_id"": 2122, ""name"": ""Graziano Jensen"", ""email"": ""graziano.jensen@gmail.com""}",True,"{'contact_id': 2122, 'name': 'Graziano Jensen', 'email': 'graziano.jensen@gmail.com'}",2122,Graziano Jensen,graziano.jensen@gmail.com,Graziano,Jensen
"{""contact_id"": 4506, ""name"": ""Gianpaolo Massey"", ""email"": ""gianpaolo.massey@bouvier.com""}",True,"{'contact_id': 4506, 'name': 'Gianpaolo Massey', 'email': 'gianpaolo.massey@bouvier.com'}",4506,Gianpaolo Massey,gianpaolo.massey@bouvier.com,Gianpaolo,Massey
"{""contact_id"": 3016, ""name"": ""Alain Farmer"", ""email"": ""alain.farmer@hotmail.it""}",True,"{'contact_id': 3016, 'name': 'Alain Farmer', 'email': 'alain.farmer@hotmail.it'}",3016,Alain Farmer,alain.farmer@hotmail.it,Alain,Farmer
"{""contact_id"": 3272, ""name"": ""Renato Murillo"", ""email"": ""renato.murillo@club.com""}",True,"{'contact_id': 3272, 'name': 'Renato Murillo', 'email': 'renato.murillo@club.com'}",3272,Renato Murillo,renato.murillo@club.com,Renato,Murillo
"{""contact_id"": 1375, ""name"": ""Edda Ferraris"", ""email"": ""edda.ferraris@libero.it""}",True,"{'contact_id': 1375, 'name': 'Edda Ferraris', 'email': 'edda.ferraris@libero.it'}",1375,Edda Ferraris,edda.ferraris@libero.it,Edda,Ferraris
"{""contact_id"": 4014, ""name"": ""Luce Marty"", ""email"": ""luce.marty@waehner.org""}",True,"{'contact_id': 4014, 'name': 'Luce Marty', 'email': 'luce.marty@waehner.org'}",4014,Luce Marty,luce.marty@waehner.org,Luce,Marty
"{""contact_id"": 3199, ""name"": ""Rotraud Mitchell"", ""email"": ""rotraud.mitchell@laboratorios.com""}",True,"{'contact_id': 3199, 'name': 'Rotraud Mitchell', 'email': 'rotraud.mitchell@laboratorios.com'}",3199,Rotraud Mitchell,rotraud.mitchell@laboratorios.com,Rotraud,Mitchell
"{""contact_id"": 2184, ""name"": ""Israel Watkins"", ""email"": ""israel.watkins@hotmail.com""}",True,"{'contact_id': 2184, 'name': 'Israel Watkins', 'email': 'israel.watkins@hotmail.com'}",2184,Israel Watkins,israel.watkins@hotmail.com,Israel,Watkins
"{""contact_id"": 2170, ""name"": ""Nathan Jennings"", ""email"": ""nathan.jennings@kim.com""}",True,"{'contact_id': 2170, 'name': 'Nathan Jennings', 'email': 'nathan.jennings@kim.com'}",2170,Nathan Jennings,nathan.jennings@kim.com,Nathan,Jennings
"{""contact_id"": 1478, ""name"": ""Gavin Proietti"", ""email"": ""gavin.proietti@gmx.de""}",True,"{'contact_id': 1478, 'name': 'Gavin Proietti', 'email': 'gavin.proietti@gmx.de'}",1478,Gavin Proietti,gavin.proietti@gmx.de,Gavin,Proietti
"{""contact_id"": 6163, ""name"": ""Emma Rios"", ""email"": ""emma.rios@yahoo.com.au""}",True,"{'contact_id': 6163, 'name': 'Emma Rios', 'email': 'emma.rios@yahoo.com.au'}",6163,Emma Rios,emma.rios@yahoo.com.au,Emma,Rios
"{""contact_id"": 1889, ""name"": ""Todd Douglas"", ""email"": ""todd.douglas@web.de""}",True,"{'contact_id': 1889, 'name': 'Todd Douglas', 'email': 'todd.douglas@web.de'}",1889,Todd Douglas,todd.douglas@web.de,Todd,Douglas
"{""contact_id"": 5912, ""name"": ""Oscar Holsten"", ""email"": ""oscar.holsten@yahoo.com""}",True,"{'contact_id': 5912, 'name': 'Oscar Holsten', 'email': 'oscar.holsten@yahoo.com'}",5912,Oscar Holsten,oscar.holsten@yahoo.com,Oscar,Holsten
"{""contact_id"": 2537, ""name"": ""Ann Peron"", ""email"": ""ann.peron@grupo.biz""}",True,"{'contact_id': 2537, 'name': 'Ann Peron', 'email': 'ann.peron@grupo.biz'}",2537,Ann Peron,ann.peron@grupo.biz,Ann,Peron
"{""contact_id"": 2118, ""name"": ""Senta Grassi"", ""email"": ""senta.grassi@hotmail.com""}",True,"{'contact_id': 2118, 'name': 'Senta Grassi', 'email': 'senta.grassi@hotmail.com'}",2118,Senta Grassi,senta.grassi@hotmail.com,Senta,Grassi
"{""contact_id"": 3234, ""name"": ""Kata Mena"", ""email"": ""kata.mena@gmail.com""}",True,"{'contact_id': 3234, 'name': 'Kata Mena', 'email': 'kata.mena@gmail.com'}",3234,Kata Mena,kata.mena@gmail.com,Kata,Mena
"{""contact_id"": 3842, ""name"": ""Gianfranco Hethur"", ""email"": ""gianfranco.hethur@stewart-lee.com.au""}",True,"{'contact_id': 3842, 'name': 'Gianfranco Hethur', 'email': 'gianfranco.hethur@stewart-lee.com.au'}",3842,Gianfranco Hethur,gianfranco.hethur@stewart-lee.com.au,Gianfranco,Hethur
"{""contact_id"": 3032, ""name"": ""Florentine Saraceno"", ""email"": ""florentine.saraceno@gmail.com""}",True,"{'contact_id': 3032, 'name': 'Florentine Saraceno', 'email': 'florentine.saraceno@gmail.com'}",3032,Florentine Saraceno,florentine.saraceno@gmail.com,Florentine,Saraceno
"{""contact_id"": 3238, ""name"": ""Giuliano Bolzmann"", ""email"": ""giuliano.bolzmann@pacillo.it""}",True,"{'contact_id': 3238, 'name': 'Giuliano Bolzmann', 'email': 'giuliano.bolzmann@pacillo.it'}",3238,Giuliano Bolzmann,giuliano.bolzmann@pacillo.it,Giuliano,Bolzmann
"{""contact_id"": 2059, ""name"": ""Alwine Kostolzin"", ""email"": ""alwine.kostolzin@holloway.com""}",True,"{'contact_id': 2059, 'name': 'Alwine Kostolzin', 'email': 'alwine.kostolzin@holloway.com'}",2059,Alwine Kostolzin,alwine.kostolzin@holloway.com,Alwine,Kostolzin
"{""contact_id"": 5238, ""name"": ""Giacinto Briggs"", ""email"": ""giacinto.briggs@yahoo.co.uk""}",True,"{'contact_id': 5238, 'name': 'Giacinto Briggs', 'email': 'giacinto.briggs@yahoo.co.uk'}",5238,Giacinto Briggs,giacinto.briggs@yahoo.co.uk,Giacinto,Briggs
"{""contact_id"": 2578, ""name"": ""Holly Negrete"", ""email"": ""holly.negrete@hotmail.com""}",True,"{'contact_id': 2578, 'name': 'Holly Negrete', 'email': 'holly.negrete@hotmail.com'}",2578,Holly Negrete,holly.negrete@hotmail.com,Holly,Negrete
"{""contact_id"": 4789, ""name"": ""Mark Trapanese"", ""email"": ""mark.trapanese@gmail.com""}",True,"{'contact_id': 4789, 'name': 'Mark Trapanese', 'email': 'mark.trapanese@gmail.com'}",4789,Mark Trapanese,mark.trapanese@gmail.com,Mark,Trapanese
"{""contact_id"": 2357, ""name"": ""Alyssa Brun"", ""email"": ""alyssa.brun@chittolini-spadafora.it""}",True,"{'contact_id': 2357, 'name': 'Alyssa Brun', 'email': 'alyssa.brun@chittolini-spadafora.it'}",2357,Alyssa Brun,alyssa.brun@chittolini-spadafora.it,Alyssa,Brun
"{""contact_id"": 1235, ""name"": ""Cristina Chevalier"", ""email"": ""cristina.chevalier@proyectos.com""}",True,"{'contact_id': 1235, 'name': 'Cristina Chevalier', 'email': 'cristina.chevalier@proyectos.com'}",1235,Cristina Chevalier,cristina.chevalier@proyectos.com,Cristina,Chevalier
"{""contact_id"": 3558, ""name"": ""Shannon Lefevre"", ""email"": ""shannon.lefevre@gmail.com""}",True,"{'contact_id': 3558, 'name': 'Shannon Lefevre', 'email': 'shannon.lefevre@gmail.com'}",3558,Shannon Lefevre,shannon.lefevre@gmail.com,Shannon,Lefevre
"{""contact_id"": 1707, ""name"": ""Logan Hornich"", ""email"": ""logan.hornich@tin.it""}",True,"{'contact_id': 1707, 'name': 'Logan Hornich', 'email': 'logan.hornich@tin.it'}",1707,Logan Hornich,logan.hornich@tin.it,Logan,Hornich
"{""contact_id"": 2842, ""name"": ""Rosalia Toro"", ""email"": ""rosalia.toro@free.fr""}",True,"{'contact_id': 2842, 'name': 'Rosalia Toro', 'email': 'rosalia.toro@free.fr'}",2842,Rosalia Toro,rosalia.toro@free.fr,Rosalia,Toro
"{""contact_id"": 5318, ""name"": ""Reiner Poerio"", ""email"": ""reiner.poerio@yahoo.com""}",True,"{'contact_id': 5318, 'name': 'Reiner Poerio', 'email': 'reiner.poerio@yahoo.com'}",5318,Reiner Poerio,reiner.poerio@yahoo.com,Reiner,Poerio
"{""contact_id"": 1620, ""name"": ""Valentina Pages"", ""email"": ""valentina.pages@hotmail.de""}",True,"{'contact_id': 1620, 'name': 'Valentina Pages', 'email': 'valentina.pages@hotmail.de'}",1620,Valentina Pages,valentina.pages@hotmail.de,Valentina,Pages
"{""contact_id"": 4998, ""name"": ""Enrico Fabre"", ""email"": ""enrico.fabre@gmail.com""}",True,"{'contact_id': 4998, 'name': 'Enrico Fabre', 'email': 'enrico.fabre@gmail.com'}",4998,Enrico Fabre,enrico.fabre@gmail.com,Enrico,Fabre
"{""contact_id"": 3111, ""name"": ""Sevim Begue"", ""email"": ""sevim.begue@yahoo.com.au""}",True,"{'contact_id': 3111, 'name': 'Sevim Begue', 'email': 'sevim.begue@yahoo.com.au'}",3111,Sevim Begue,sevim.begue@yahoo.com.au,Sevim,Begue
"{""contact_id"": 1424, ""name"": ""Sonja Patberg"", ""email"": ""sonja.patberg@hotmail.com""}",True,"{'contact_id': 1424, 'name': 'Sonja Patberg', 'email': 'sonja.patberg@hotmail.com'}",1424,Sonja Patberg,sonja.patberg@hotmail.com,Sonja,Patberg
"{""contact_id"": 3244, ""name"": ""Christine Hiller"", ""email"": ""christine.hiller@yahoo.com""}",True,"{'contact_id': 3244, 'name': 'Christine Hiller', 'email': 'christine.hiller@yahoo.com'}",3244,Christine Hiller,christine.hiller@yahoo.com,Christine,Hiller
"{""contact_id"": 4643, ""name"": ""Maik Beasley"", ""email"": ""maik.beasley@harper-brooks.biz""}",True,"{'contact_id': 4643, 'name': 'Maik Beasley', 'email': 'maik.beasley@harper-brooks.biz'}",4643,Maik Beasley,maik.beasley@harper-brooks.biz,Maik,Beasley
"{""contact_id"": 6132, ""name"": ""Elliot Santana"", ""email"": ""elliot.santana@gmx.de""}",True,"{'contact_id': 6132, 'name': 'Elliot Santana', 'email': 'elliot.santana@gmx.de'}",6132,Elliot Santana,elliot.santana@gmx.de,Elliot,Santana
"{""contact_id"": 3790, ""name"": ""Eloy Renzi"", ""email"": ""eloy.renzi@gmail.com""}",True,"{'contact_id': 3790, 'name': 'Eloy Renzi', 'email': 'eloy.renzi@gmail.com'}",3790,Eloy Renzi,eloy.renzi@gmail.com,Eloy,Renzi
"{""contact_id"": 1312, ""name"": ""Wolf Lutz"", ""email"": ""wolf.lutz@nichols-jackson.com.au""}",True,"{'contact_id': 1312, 'name': 'Wolf Lutz', 'email': 'wolf.lutz@nichols-jackson.com.au'}",1312,Wolf Lutz,wolf.lutz@nichols-jackson.com.au,Wolf,Lutz
"{""contact_id"": 5686, ""name"": ""Giuseppe Lee"", ""email"": ""giuseppe.lee@mahe.org""}",True,"{'contact_id': 5686, 'name': 'Giuseppe Lee', 'email': 'giuseppe.lee@mahe.org'}",5686,Giuseppe Lee,giuseppe.lee@mahe.org,Giuseppe,Lee
"{""contact_id"": 2111, ""name"": ""Angelica Cuellar"", ""email"": ""angelica.cuellar@zaguri-bellucci.net""}",True,"{'contact_id': 2111, 'name': 'Angelica Cuellar', 'email': 'angelica.cuellar@zaguri-bellucci.net'}",2111,Angelica Cuellar,angelica.cuellar@zaguri-bellucci.net,Angelica,Cuellar
"{""contact_id"": 5685, ""name"": ""Bekir Normand"", ""email"": ""bekir.normand@yahoo.de""}",True,"{'contact_id': 5685, 'name': 'Bekir Normand', 'email': 'bekir.normand@yahoo.de'}",5685,Bekir Normand,bekir.normand@yahoo.de,Bekir,Normand
"{""contact_id"": 1905, ""name"": ""Carmine Gonzales"", ""email"": ""carmine.gonzales@schleich.net""}",True,"{'contact_id': 1905, 'name': 'Carmine Gonzales', 'email': 'carmine.gonzales@schleich.net'}",1905,Carmine Gonzales,carmine.gonzales@schleich.net,Carmine,Gonzales
"{""contact_id"": 3271, ""name"": ""Marianne Hubert"", ""email"": ""marianne.hubert@hotmail.com""}",True,"{'contact_id': 3271, 'name': 'Marianne Hubert', 'email': 'marianne.hubert@hotmail.com'}",3271,Marianne Hubert,marianne.hubert@hotmail.com,Marianne,Hubert
"{""contact_id"": 4178, ""name"": ""Gonzalo Montes"", ""email"": ""gonzalo.montes@hotmail.com""}",True,"{'contact_id': 4178, 'name': 'Gonzalo Montes', 'email': 'gonzalo.montes@hotmail.com'}",4178,Gonzalo Montes,gonzalo.montes@hotmail.com,Gonzalo,Montes
"{""contact_id"": 3275, ""name"": ""Shelly Guichard"", ""email"": ""shelly.guichard@gmail.com""}",True,"{'contact_id': 3275, 'name': 'Shelly Guichard', 'email': 'shelly.guichard@gmail.com'}",3275,Shelly Guichard,shelly.guichard@gmail.com,Shelly,Guichard
"{""contact_id"": 5713, ""name"": ""Tobias Carbajal"", ""email"": ""tobias.carbajal@live.com""}",True,"{'contact_id': 5713, 'name': 'Tobias Carbajal', 'email': 'tobias.carbajal@live.com'}",5713,Tobias Carbajal,tobias.carbajal@live.com,Tobias,Carbajal
"{""contact_id"": 3339, ""name"": ""Santiago Berry"", ""email"": ""santiago.berry@aol.de""}",True,"{'contact_id': 3339, 'name': 'Santiago Berry', 'email': 'santiago.berry@aol.de'}",3339,Santiago Berry,santiago.berry@aol.de,Santiago,Berry
"{""contact_id"": 5585, ""name"": ""Emilio Davenport"", ""email"": ""emilio.davenport@zamora-russo.net""}",True,"{'contact_id': 5585, 'name': 'Emilio Davenport', 'email': 'emilio.davenport@zamora-russo.net'}",5585,Emilio Davenport,emilio.davenport@zamora-russo.net,Emilio,Davenport
"{""contact_id"": 4407, ""name"": ""Maurizio Gute"", ""email"": ""maurizio.gute@knight.info""}",True,"{'contact_id': 4407, 'name': 'Maurizio Gute', 'email': 'maurizio.gute@knight.info'}",4407,Maurizio Gute,maurizio.gute@knight.info,Maurizio,Gute
"{""contact_id"": 1941, ""name"": ""Nadia Travaglio"", ""email"": ""nadia.travaglio@colletti-broggini.com""}",True,"{'contact_id': 1941, 'name': 'Nadia Travaglio', 'email': 'nadia.travaglio@colletti-broggini.com'}",1941,Nadia Travaglio,nadia.travaglio@colletti-broggini.com,Nadia,Travaglio
"{""contact_id"": 4690, ""name"": ""Elisa Barkholz"", ""email"": ""elisa.barkholz@sfr.fr""}",True,"{'contact_id': 4690, 'name': 'Elisa Barkholz', 'email': 'elisa.barkholz@sfr.fr'}",4690,Elisa Barkholz,elisa.barkholz@sfr.fr,Elisa,Barkholz
"{""contact_id"": 3607, ""name"": ""Cristal Mazzini"", ""email"": ""cristal.mazzini@gmail.com""}",True,"{'contact_id': 3607, 'name': 'Cristal Mazzini', 'email': 'cristal.mazzini@gmail.com'}",3607,Cristal Mazzini,cristal.mazzini@gmail.com,Cristal,Mazzini
"{""contact_id"": 2670, ""name"": ""Trevor Granados"", ""email"": ""trevor.granados@gmail.com""}",True,"{'contact_id': 2670, 'name': 'Trevor Granados', 'email': 'trevor.granados@gmail.com'}",2670,Trevor Granados,trevor.granados@gmail.com,Trevor,Granados
"{""contact_id"": 5261, ""name"": ""Matthieu Mcdonald"", ""email"": ""matthieu.mcdonald@morrison.org""}",True,"{'contact_id': 5261, 'name': 'Matthieu Mcdonald', 'email': 'matthieu.mcdonald@morrison.org'}",5261,Matthieu Mcdonald,matthieu.mcdonald@morrison.org,Matthieu,Mcdonald
"{""contact_id"": 4121, ""name"": ""Juliette Preston"", ""email"": ""juliette.preston@gmail.com""}",True,"{'contact_id': 4121, 'name': 'Juliette Preston', 'email': 'juliette.preston@gmail.com'}",4121,Juliette Preston,juliette.preston@gmail.com,Juliette,Preston
"{""contact_id"": 4620, ""name"": ""Stanislaw Montalvo"", ""email"": ""stanislaw.montalvo@mcpherson-hughes.info""}",True,"{'contact_id': 4620, 'name': 'Stanislaw Montalvo', 'email': 'stanislaw.montalvo@mcpherson-hughes.info'}",4620,Stanislaw Montalvo,stanislaw.montalvo@mcpherson-hughes.info,Stanislaw,Montalvo
"{""contact_id"": 4630, ""name"": ""Lilia Lollobrigida"", ""email"": ""lilia.lollobrigida@le.com""}",True,"{'contact_id': 4630, 'name': 'Lilia Lollobrigida', 'email': 'lilia.lollobrigida@le.com'}",4630,Lilia Lollobrigida,lilia.lollobrigida@le.com,Lilia,Lollobrigida
"{""contact_id"": 3440, ""name"": ""Brigitta Shaw"", ""email"": ""brigitta.shaw@hotmail.co.uk""}",True,"{'contact_id': 3440, 'name': 'Brigitta Shaw', 'email': 'brigitta.shaw@hotmail.co.uk'}",3440,Brigitta Shaw,brigitta.shaw@hotmail.co.uk,Brigitta,Shaw
"{""contact_id"": 3572, ""name"": ""Rebeca Frey"", ""email"": ""rebeca.frey@gerard.fr""}",True,"{'contact_id': 3572, 'name': 'Rebeca Frey', 'email': 'rebeca.frey@gerard.fr'}",3572,Rebeca Frey,rebeca.frey@gerard.fr,Rebeca,Frey
"{""contact_id"": 5306, ""name"": ""Nicolas Palacios"", ""email"": ""nicolas.palacios@meraz.com""}",True,"{'contact_id': 5306, 'name': 'Nicolas Palacios', 'email': 'nicolas.palacios@meraz.com'}",5306,Nicolas Palacios,nicolas.palacios@meraz.com,Nicolas,Palacios
"{""contact_id"": 5122, ""name"": ""Susanna Bonneau"", ""email"": ""susanna.bonneau@klingelhoefer.de""}",True,"{'contact_id': 5122, 'name': 'Susanna Bonneau', 'email': 'susanna.bonneau@klingelhoefer.de'}",5122,Susanna Bonneau,susanna.bonneau@klingelhoefer.de,Susanna,Bonneau
"{""contact_id"": 1368, ""name"": ""Romina Valentine"", ""email"": ""romina.valentine@hotmail.com""}",True,"{'contact_id': 1368, 'name': 'Romina Valentine', 'email': 'romina.valentine@hotmail.com'}",1368,Romina Valentine,romina.valentine@hotmail.com,Romina,Valentine
"{""contact_id"": 5370, ""name"": ""Erika Toussaint"", ""email"": ""erika.toussaint@sfr.fr""}",True,"{'contact_id': 5370, 'name': 'Erika Toussaint', 'email': 'erika.toussaint@sfr.fr'}",5370,Erika Toussaint,erika.toussaint@sfr.fr,Erika,Toussaint
"{""contact_id"": 5636, ""name"": ""Lothar Laurent"", ""email"": ""lothar.laurent@garcia.com.au""}",True,"{'contact_id': 5636, 'name': 'Lothar Laurent', 'email': 'lothar.laurent@garcia.com.au'}",5636,Lothar Laurent,lothar.laurent@garcia.com.au,Lothar,Laurent
"{""contact_id"": 6033, ""name"": ""Chelsea Verdugo"", ""email"": ""chelsea.verdugo@campbell.com""}",True,"{'contact_id': 6033, 'name': 'Chelsea Verdugo', 'email': 'chelsea.verdugo@campbell.com'}",6033,Chelsea Verdugo,chelsea.verdugo@campbell.com,Chelsea,Verdugo
"{""contact_id"": 3599, ""name"": ""Ria Venier"", ""email"": ""ria.venier@murillo-estevez.com""}",True,"{'contact_id': 3599, 'name': 'Ria Venier', 'email': 'ria.venier@murillo-estevez.com'}",3599,Ria Venier,ria.venier@murillo-estevez.com,Ria,Venier
"{""contact_id"": 5566, ""name"": ""Carly Summers"", ""email"": ""carly.summers@yahoo.co.uk""}",True,"{'contact_id': 5566, 'name': 'Carly Summers', 'email': 'carly.summers@yahoo.co.uk'}",5566,Carly Summers,carly.summers@yahoo.co.uk,Carly,Summers
"{""contact_id"": 1873, ""name"": ""Pasquale Tomasini"", ""email"": ""pasquale.tomasini@hotmail.co.uk""}",True,"{'contact_id': 1873, 'name': 'Pasquale Tomasini', 'email': 'pasquale.tomasini@hotmail.co.uk'}",1873,Pasquale Tomasini,pasquale.tomasini@hotmail.co.uk,Pasquale,Tomasini
"{""contact_id"": 3904, ""name"": ""Stefani Ughi"", ""email"": ""stefani.ughi@hotmail.it""}",True,"{'contact_id': 3904, 'name': 'Stefani Ughi', 'email': 'stefani.ughi@hotmail.it'}",3904,Stefani Ughi,stefani.ughi@hotmail.it,Stefani,Ughi
"{""contact_id"": 4453, ""name"": ""Jose Huang"", ""email"": ""jose.huang@gmx.de""}",True,"{'contact_id': 4453, 'name': 'Jose Huang', 'email': 'jose.huang@gmx.de'}",4453,Jose Huang,jose.huang@gmx.de,Jose,Huang
"{""contact_id"": 5481, ""name"": ""Petros Gaona"", ""email"": ""petros.gaona@googlemail.com""}",True,"{'contact_id': 5481, 'name': 'Petros Gaona', 'email': 'petros.gaona@googlemail.com'}",5481,Petros Gaona,petros.gaona@googlemail.com,Petros,Gaona
"{""contact_id"": 2987, ""name"": ""Maximilian Siering"", ""email"": ""maximilian.siering@gaito-fornaciari.org""}",True,"{'contact_id': 2987, 'name': 'Maximilian Siering', 'email': 'maximilian.siering@gaito-fornaciari.org'}",2987,Maximilian Siering,maximilian.siering@gaito-fornaciari.org,Maximilian,Siering
"{""contact_id"": 2431, ""name"": ""Ermenegildo Holzapfel"", ""email"": ""ermenegildo.holzapfel@aol.de""}",True,"{'contact_id': 2431, 'name': 'Ermenegildo Holzapfel', 'email': 'ermenegildo.holzapfel@aol.de'}",2431,Ermenegildo Holzapfel,ermenegildo.holzapfel@aol.de,Ermenegildo,Holzapfel
"{""contact_id"": 4158, ""name"": ""Damien Leger"", ""email"": ""damien.leger@dixon.biz""}",True,"{'contact_id': 4158, 'name': 'Damien Leger', 'email': 'damien.leger@dixon.biz'}",4158,Damien Leger,damien.leger@dixon.biz,Damien,Leger
"{""contact_id"": 3753, ""name"": ""Zeferino Barrera"", ""email"": ""zeferino.barrera@zedillo-velazquez.com""}",True,"{'contact_id': 3753, 'name': 'Zeferino Barrera', 'email': 'zeferino.barrera@zedillo-velazquez.com'}",3753,Zeferino Barrera,zeferino.barrera@zedillo-velazquez.com,Zeferino,Barrera
"{""contact_id"": 4391, ""name"": ""Alfred Pohl"", ""email"": ""alfred.pohl@fechner.net""}",True,"{'contact_id': 4391, 'name': 'Alfred Pohl', 'email': 'alfred.pohl@fechner.net'}",4391,Alfred Pohl,alfred.pohl@fechner.net,Alfred,Pohl
"{""contact_id"": 2026, ""name"": ""Marissa Gaito"", ""email"": ""marissa.gaito@reed-campbell.edu""}",True,"{'contact_id': 2026, 'name': 'Marissa Gaito', 'email': 'marissa.gaito@reed-campbell.edu'}",2026,Marissa Gaito,marissa.gaito@reed-campbell.edu,Marissa,Gaito
"{""contact_id"": 4547, ""name"": ""Ariana Houston"", ""email"": ""ariana.houston@hotmail.it""}",True,"{'contact_id': 4547, 'name': 'Ariana Houston', 'email': 'ariana.houston@hotmail.it'}",4547,Ariana Houston,ariana.houston@hotmail.it,Ariana,Houston
"{""contact_id"": 2798, ""name"": ""Victor Jacobs"", ""email"": ""victor.jacobs@young.com""}",True,"{'contact_id': 2798, 'name': 'Victor Jacobs', 'email': 'victor.jacobs@young.com'}",2798,Victor Jacobs,victor.jacobs@young.com,Victor,Jacobs
"{""contact_id"": 4732, ""name"": ""Henriette Lang"", ""email"": ""henriette.lang@mimun.it""}",True,"{'contact_id': 4732, 'name': 'Henriette Lang', 'email': 'henriette.lang@mimun.it'}",4732,Henriette Lang,henriette.lang@mimun.it,Henriette,Lang
"{""contact_id"": 5126, ""name"": ""Wilfriede Baca"", ""email"": ""wilfriede.baca@caraballo.com""}",True,"{'contact_id': 5126, 'name': 'Wilfriede Baca', 'email': 'wilfriede.baca@caraballo.com'}",5126,Wilfriede Baca,wilfriede.baca@caraballo.com,Wilfriede,Baca
"{""contact_id"": 5151, ""name"": ""Lucia Riviere"", ""email"": ""lucia.riviere@samaniego.biz""}",True,"{'contact_id': 5151, 'name': 'Lucia Riviere', 'email': 'lucia.riviere@samaniego.biz'}",5151,Lucia Riviere,lucia.riviere@samaniego.biz,Lucia,Riviere
"{""contact_id"": 2134, ""name"": ""Gordon Vigorelli"", ""email"": ""gordon.vigorelli@solano.com""}",True,"{'contact_id': 2134, 'name': 'Gordon Vigorelli', 'email': 'gordon.vigorelli@solano.com'}",2134,Gordon Vigorelli,gordon.vigorelli@solano.com,Gordon,Vigorelli
"{""contact_id"": 5786, ""name"": ""Diethard Salgado"", ""email"": ""diethard.salgado@gmail.com""}",True,"{'contact_id': 5786, 'name': 'Diethard Salgado', 'email': 'diethard.salgado@gmail.com'}",5786,Diethard Salgado,diethard.salgado@gmail.com,Diethard,Salgado
"{""contact_id"": 5515, ""name"": ""Sue Corrales"", ""email"": ""sue.corrales@cardenas-serna.org""}",True,"{'contact_id': 5515, 'name': 'Sue Corrales', 'email': 'sue.corrales@cardenas-serna.org'}",5515,Sue Corrales,sue.corrales@cardenas-serna.org,Sue,Corrales
"{""contact_id"": 4530, ""name"": ""Arthur Salazar"", ""email"": ""arthur.salazar@yahoo.com.au""}",True,"{'contact_id': 4530, 'name': 'Arthur Salazar', 'email': 'arthur.salazar@yahoo.com.au'}",4530,Arthur Salazar,arthur.salazar@yahoo.com.au,Arthur,Salazar
"{""contact_id"": 4088, ""name"": ""Fortunata Schneider"", ""email"": ""fortunata.schneider@tiscali.it""}",True,"{'contact_id': 4088, 'name': 'Fortunata Schneider', 'email': 'fortunata.schneider@tiscali.it'}",4088,Fortunata Schneider,fortunata.schneider@tiscali.it,Fortunata,Schneider
"{""contact_id"": 3667, ""name"": ""Gretchen Serna"", ""email"": ""gretchen.serna@pichon.org""}",True,"{'contact_id': 3667, 'name': 'Gretchen Serna', 'email': 'gretchen.serna@pichon.org'}",3667,Gretchen Serna,gretchen.serna@pichon.org,Gretchen,Serna
"{""contact_id"": 3286, ""name"": ""Egon Caron"", ""email"": ""egon.caron@hotmail.com""}",True,"{'contact_id': 3286, 'name': 'Egon Caron', 'email': 'egon.caron@hotmail.com'}",3286,Egon Caron,egon.caron@hotmail.com,Egon,Caron
"{""contact_id"": 4804, ""name"": ""Roberta Finzi"", ""email"": ""roberta.finzi@knight-davies.co.uk""}",True,"{'contact_id': 4804, 'name': 'Roberta Finzi', 'email': 'roberta.finzi@knight-davies.co.uk'}",4804,Roberta Finzi,roberta.finzi@knight-davies.co.uk,Roberta,Finzi
